"","NAME","gender","prc_under18E","prc_under18M","prc_over65E","prc_over65M"
"848","Holy Cross","Male",0.164634146341463,0.0816088105636337,0.182926829268293,0.0943383616603575
"849","Homestead CDP, Iowa","Female",0.171428571428571,0.581499590937711,0.6,0.833110718564919
"850","Homestead CDP, Iowa","Male",0,0.645161290322581,0.645161290322581,1.08903830650442
"851","Hopkinton","Female",0.242857142857143,0.147779482710571,0.185714285714286,0.105242673893071
"852","Hopkinton","Male",0.364197530864198,0.185288116620668,0.132716049382716,0.0844478737997257
"853","Hornick","Female",0.322368421052632,0.239273918047164,0.0986842105263158,0.105857690682003
"854","Hornick","Male",0.321167883211679,0.295867482083819,0.0875912408759124,0.0691735794691469
"855","Hospers","Female",0.300613496932515,0.172592357008105,0.212678936605317,0.117908499796421
"856","Hospers","Male",0.364,0.168987365208172,0.098,0.0491246414745187
"857","Houghton","Female",0.181818181818182,0.304673263379328,0.340909090909091,0.326715876228561
"858","Houghton","Male",0.255813953488372,0.256028253083434,0.302325581395349,0.327745173110842
"859","Hubbard","Female",0.105134474327628,0.042339280826359,0.408312958435208,0.146244396350567
"860","Hubbard","Male",0.154761904761905,0.0774492612460069,0.267857142857143,0.111045530300088
"861","Hudson","Female",0.187387387387387,0.0556683511645346,0.154954954954955,0.0531424787691909
"862","Hudson","Male",0.313766596785465,0.0892771910971847,0.138364779874214,0.0389073705390472
"863","Hull","Female",0.244347826086957,0.0869950098401832,0.205217391304348,0.0755906330389627
"864","Hull","Male",0.287795992714026,0.0993296130842542,0.0947176684881603,0.0406361193923432
"865","Humboldt","Female",0.218428630193336,0.0535728386718024,0.262854792266557,0.0495762216838742
"866","Humboldt","Male",0.254215304798962,0.0504628115808493,0.188499783830523,0.0429713448774777
"867","Humeston","Female",0.194570135746606,0.144124505375108,0.366515837104072,0.156115805657924
"868","Humeston","Male",0.1931330472103,0.124831037430537,0.351931330472103,0.157658089320107
"869","Hutchins CDP, Iowa","Female",0,1.53846153846154,0,1.84615384615385
"870","Hutchins CDP, Iowa","Male",0,1,0,1.2
"871","Huxley","Female",0.325696316262354,0.106207912674199,0.110062893081761,0.0596102379733698
"872","Huxley","Male",0.328979196903725,0.0883476681964697,0.0575713594581519,0.0340411615563574
"873","Ida Grove","Female",0.244357212953876,0.0775111019887613,0.221786064769382,0.0674504934692958
"874","Ida Grove","Male",0.299137104506232,0.0732927972696493,0.165867689357622,0.0537417265149248
"875","Imogene","Female",0.4375,0.639206222377851,0.125,0.725890145894164
"876","Imogene","Male",0.333333333333333,1.01980390271856,0.266666666666667,1.54165855853724
"877","Independence","Female",0.227416298168035,0.0484943618471087,0.220467466835123,0.0428819028199206
"878","Independence","Male",0.24880219028063,0.050514380857157,0.21047227926078,0.052750550263495
"879","Indianola","Female",0.201369515597261,0.0314791792680961,0.201115901597768,0.0265084944212059
"880","Indianola","Male",0.263515278140507,0.0339324372047691,0.148602768346827,0.0224961830568703
"881","Inwood","Female",0.233128834355828,0.0995758484192594,0.306748466257669,0.142749730812116
"882","Inwood","Male",0.260752688172043,0.098006488390045,0.163978494623656,0.0734075004983004
"883","Ionia","Female",0.185185185185185,0.132536484898666,0.154320987654321,0.122440951002567
"884","Ionia","Male",0.0869565217391304,0.0624836070941605,0.166666666666667,0.0977664278035685
"885","Iowa City","Female",0.135678121296994,0.0131819841796975,0.115964666594851,0.011222045556701
"886","Iowa City","Male",0.156057992885631,0.012837489003292,0.103670367575725,0.0114165768500128
"887","Iowa Falls","Female",0.157232704402516,0.0397254176015297,0.253249475890985,0.0570152132955704
"888","Iowa Falls","Male",0.174792343806428,0.0393600234829885,0.211267605633803,0.0492893978773963
"889","Ireton","Female",0.248201438848921,0.144310085715303,0.18705035971223,0.0923668649494919
"890","Ireton","Male",0.2375,0.141806619365977,0.191666666666667,0.120159083281868
"891","Irvington CDP, Iowa","Female",0.708333333333333,1.29893137019448,0,1
"892","Irvington CDP, Iowa","Male",0,0.909090909090909,0,1.09090909090909
"893","Irwin","Female",0.159763313609467,0.0961101375772477,0.254437869822485,0.111404178206798
"894","Irwin","Male",0.206703910614525,0.130865962890602,0.262569832402235,0.141329773423181
"895","Jackson Junction","Female",0.0625,1.06336849844095,0.25,1.32370588335362
"896","Jackson Junction","Male",0.0416666666666667,0.708692804347301,0.416666666666667,0.863355330496969
"897","Jacksonville CDP, Iowa","Female",0,2.85714285714286,1,3.71428571428571
"898","Jacksonville CDP, Iowa","Male",NA,NA,NA,NA
"899","Jamaica","Female",0.25531914893617,0.227835754317096,0.319148936170213,0.22634099132523
"900","Jamaica","Male",0.278260869565217,0.156928505358915,0.252173913043478,0.194096718271283
"901","Janesville","Female",0.276341948310139,0.10755958885905,0.15506958250497,0.0612654135481571
"902","Janesville","Male",0.258992805755396,0.103733607345605,0.149280575539568,0.0672246055443265
"903","Jefferson","Female",0.191215616681455,0.0425242448695575,0.329192546583851,0.0607172701538392
"904","Jefferson","Male",0.216735966735967,0.0592496053653844,0.234407484407484,0.0589148384596582
"905","Jesup","Female",0.295666949872557,0.0842706643382458,0.102803738317757,0.0377493699271333
"906","Jesup","Male",0.32179675994109,0.0856596227777909,0.120029455081001,0.0466111251198785
"907","Jewell Junction","Female",0.323119777158774,0.0945667017821,0.162952646239554,0.0656697178949621
"908","Jewell Junction","Male",0.246353322528363,0.0982831490002687,0.0891410048622366,0.0436301603627929
"909","Johnston","Female",0.279038493864515,0.0515755873137256,0.176416204404102,0.0384891179266135
"910","Johnston","Male",0.294444444444444,0.0508597189737547,0.121440972222222,0.0360409911036165
"911","Joice","Female",0.394160583941606,0.286105788932284,0.167883211678832,0.140678131509284
"912","Joice","Male",0.225806451612903,0.15876153828208,0.150537634408602,0.17921146953405
"913","Jolley","Female",0.2,1.80709711969224,0.4,2.32215417231501
"914","Jolley","Male",0,1.42857142857143,0.642857142857143,1.4327199240168
"915","Kalona","Female",0.237692307692308,0.0636536381687097,0.248461538461538,0.0594102583684988
"916","Kalona","Male",0.28099173553719,0.0683720457131859,0.197595792637115,0.0646670968121121
"917","Kamrar","Female",0.08,0.150347981547993,0.266666666666667,0.240125070291954
"918","Kamrar","Male",0.230769230769231,0.163059118571658,0.164835164835165,0.205618161342275
"919","Kanawha","Female",0.164444444444444,0.0679026431279267,0.168888888888889,0.0663657670361275
"920","Kanawha","Male",0.329853862212944,0.14680819745374,0.131524008350731,0.0525154693332467
"921","Kellerton","Female",0.333333333333333,0.21600182898174,0.0666666666666667,0.103269036149082
"922","Kellerton","Male",0.391608391608392,0.264797407956373,0.0839160839160839,0.117122509867876
"923","Kelley","Female",0.0476190476190476,0.0405833930364976,0.101190476190476,0.0928547591400646
"924","Kelley","Male",0.192488262910798,0.162641944001346,0.0516431924882629,0.0604163255572439
"925","Kellogg","Female",0.187279151943463,0.180616035742185,0.127208480565371,0.0728595231927341
"926","Kellogg","Male",0.217522658610272,0.186762789848598,0.217522658610272,0.140816772806028
"927","Kensett","Female",0.212121212121212,0.181044932615504,0.21969696969697,0.148152930746188
"928","Kensett","Male",0.111940298507463,0.167545043315995,0.283582089552239,0.211691845440811
"929","Kent CDP, Iowa","Female",NA,NA,NA,NA
"930","Kent CDP, Iowa","Male",NA,NA,NA,NA
"931","Kent Estates CDP, Iowa","Female",0.197718631178707,0.129741884151182,0.17743979721166,0.111383354220641
"932","Kent Estates CDP, Iowa","Male",0.364502164502164,0.149177619812211,0.162770562770563,0.0891386367109552
"933","Keokuk","Female",0.203780718336484,0.0310739901381253,0.216257088846881,0.035410622990655
"934","Keokuk","Male",0.23810539790911,0.0416243418325581,0.189673565180286,0.0291515227442331
"935","Keomah Village","Female",0,0.333333333333333,0.4,0.325303277300156
"936","Keomah Village","Male",0.387096774193548,0.387049567461588,0.225806451612903,0.169077882779244
"937","Keosauqua","Female",0.160751565762004,0.0807507781353574,0.402922755741127,0.126269654860644
"938","Keosauqua","Male",0.124401913875598,0.0718156397683206,0.389952153110048,0.140619446218932
"939","Keota","Female",0.261061946902655,0.102052787555807,0.207964601769911,0.0815565587038788
"940","Keota","Male",0.246013667425968,0.101796830058874,0.17995444191344,0.0884715521848343
"941","Keswick","Female",0.335570469798658,0.166844098465006,0.187919463087248,0.109123341846873
"942","Keswick","Male",0.289473684210526,0.179652840123099,0.210526315789474,0.139676908255537
"943","Keystone","Female",0.155688622754491,0.0723091225252874,0.281437125748503,0.112561761929869
"944","Keystone","Male",0.320987654320988,0.146744931293032,0.141975308641975,0.0726708039942541
"945","Kimballton","Female",0.296875,0.18536564860869,0.265625,0.160005498508506
"946","Kimballton","Male",0.284552845528455,0.167248369028393,0.235772357723577,0.153634024094735
"947","Kingsley","Female",0.251700680272109,0.0746372837959322,0.238095238095238,0.0630042811312916
"948","Kingsley","Male",0.269340974212034,0.0912947892532745,0.206303724928367,0.0680743141522496
"949","Kingston CDP, Iowa","Female",0,2.5,0,3
"950","Kingston CDP, Iowa","Male",0,2.22222222222222,0,2.66666666666667
"951","Kinross","Female",0.148148148148148,0.673160691235853,0.185185185185185,0.78646893375534
"952","Kinross","Male",0.219512195121951,0.331395240241827,0.439024390243902,0.639493656841966
"953","Kirkman","Female",0.0909090909090909,0.578938581046752,0.272727272727273,0.603783601368826
"954","Kirkman","Male",0.25,0.409721735848181,0.272727272727273,0.392888076826602
"955","Kirkville","Female",0.194690265486726,0.181094199648226,0.0442477876106195,0.16049073725954
"956","Kirkville","Male",0.218978102189781,0.209602210782815,0.109489051094891,0.163729156658219
"957","Kiron","Female",0.258992805755396,0.206086834894758,0.223021582733813,0.122310163614562
"958","Kiron","Male",0.597014925373134,0.4780310156469,0.171641791044776,0.0973356455024911
"959","Klemme","Female",0.298360655737705,0.163182493052945,0.147540983606557,0.0743761960839779
"960","Klemme","Male",0.305405405405405,0.142755250752603,0.0837837837837838,0.0523178948558164
"961","Knierim","Female",0.161290322580645,0.586582306889642,0.225806451612903,0.719183452546927
"962","Knierim","Male",0.162790697674419,0.355430910134833,0.302325581395349,0.527047679559282
"963","Knoxville","Female",0.221451572950211,0.052713040120314,0.216497399058707,0.0485487000737248
"964","Knoxville","Male",0.172571428571429,0.0450807469109317,0.208571428571429,0.057241860177683
"965","La Motte","Female",0.161016949152542,0.12482047455379,0.177966101694915,0.113559766242726
"966","La Motte","Male",0.344,0.261698879905895,0.208,0.147460444377467
"967","La Porte City","Female",0.285106382978723,0.0927061964368401,0.182978723404255,0.0649965504001863
"968","La Porte City","Male",0.317717206132879,0.111778055417954,0.143100511073254,0.0533852720118231
"969","Lacona","Female",0.211180124223602,0.117035014683435,0.329192546583851,0.289003501944235
"970","Lacona","Male",0.111702127659574,0.0618141223132327,0.218085106382979,0.196059469376915
"971","Ladora","Female",0.241379310344828,0.154078873040154,0.137931034482759,0.0869443426273937
"972","Ladora","Male",0.355072463768116,0.217813947617125,0.0797101449275362,0.119077913246534
"973","Lake City","Female",0.173913043478261,0.0523709883409681,0.281521739130435,0.065088398271542
"974","Lake City","Male",0.177261613691932,0.0570252602135808,0.28361858190709,0.0706183893462754
"975","Lake Mills","Female",0.179144385026738,0.0550004281625824,0.287878787878788,0.0765295676887988
"976","Lake Mills","Male",0.240040858018386,0.0814834392692979,0.180796731358529,0.0642047716056647
"977","Lake Panorama CDP, Iowa","Female",0.0663716814159292,0.0634342838687637,0.402654867256637,0.173686946567204
"978","Lake Panorama CDP, Iowa","Male",0.0116279069767442,0.0442363609994692,0.427906976744186,0.165802815315606
"979","Lake Park","Female",0.214402618657938,0.0891781309932706,0.252045826513912,0.0789854791837069
"980","Lake Park","Male",0.221848739495798,0.085352366019561,0.26218487394958,0.0810875725379674
"981","Lake View","Female",0.0480961923847695,0.0251958704441556,0.448897795591182,0.123973160577817
"982","Lake View","Male",0.173423423423423,0.068548678766831,0.34009009009009,0.103893386068143
"983","Lakeside","Female",0.269902912621359,0.155924972737126,0.176699029126214,0.0912572116263913
"984","Lakeside","Male",0.285714285714286,0.15090852213078,0.135204081632653,0.0774593986453848
"985","Lakota","Female",0.287671232876712,0.209536080420606,0.226027397260274,0.12863607452353
"986","Lakota","Male",0.300613496932515,0.191402819072855,0.214723926380368,0.124778641710757
"987","Lambs Grove","Female",0.236111111111111,0.160749588470914,0.201388888888889,0.15343738160416
"988","Lambs Grove","Male",0.183333333333333,0.186650596613162,0.208333333333333,0.15729779850692
"989","Lamoni","Female",0.123161764705882,0.0493032024683219,0.202205882352941,0.0605863053093558
"990","Lamoni","Male",0.14703425229741,0.0451725662716869,0.149540517961571,0.0437485355759546
"991","Lamont","Female",0.270358306188925,0.104533717422647,0.208469055374593,0.0733584365392501
"992","Lamont","Male",0.347540983606557,0.151180548542232,0.111475409836066,0.0489756392936588
"993","Lanesboro","Female",0,0.588235294117647,0.382352941176471,0.476457521186409
"994","Lanesboro","Male",0.0681818181818182,0.409841535243385,0.386363636363636,0.306788614764803
"995","Lansing","Female",0.223506743737958,0.0981670582353637,0.344894026974952,0.137753667163423
"996","Lansing","Male",0.126849894291755,0.0739126294347671,0.359408033826638,0.16718875699009
"997","Larchwood","Female",0.231292517006803,0.0988014253320376,0.213151927437642,0.0871344661516995
"998","Larchwood","Male",0.234285714285714,0.0931298539954585,0.152380952380952,0.062951860654703
"999","Larrabee","Female",0.0615384615384615,0.23218066321086,0.338461538461538,0.220011553913896
"1000","Larrabee","Male",0.0684931506849315,0.1659187421561,0.383561643835616,0.22952497387319
"1001","Latimer","Female",0.1875,0.108347754237416,0.253676470588235,0.139579576828607
"1002","Latimer","Male",0.240932642487047,0.178268512070409,0.124352331606218,0.0976194425514859
"1003","Laurel","Female",0.0823529411764706,0.14307857641599,0.329411764705882,0.199481325982448
"1004","Laurel","Male",0.2,0.136895930793317,0.190909090909091,0.193409690150138
"1005","Laurens","Female",0.22289156626506,0.0857502499901351,0.259036144578313,0.0830533892227499
