"","Year","GEOID","NAME","Median Age Estimate","moe"
"600","2009","1955065","Murray",32.9,7.9
"601","2009","1955110","Muscatine",35.8,1.2
"602","2009","1955200","Mystic",39.7,15.4
"603","2009","1955335","Nashua",36.7,3.7
"604","2009","1955515","Nemaha",50,8.3
"605","2009","1955560","Neola",35.4,4.3
"606","2009","1955695","Nevada",39.1,2.7
"607","2009","1955785","New Albin",32.3,13.3
"608","2009","1955965","Newell",39.5,3.6
"609","2009","1956055","Newhall",43.1,6.6
"610","2009","1956100","New Hampton",45.7,2.3
"611","2009","1956145","New Hartford",38.3,6.9
"612","2009","1956280","New Liberty",27.3,19.8
"613","2009","1956325","New London",43.9,4.5
"614","2009","1956370","New Market",51.2,14
"615","2009","1956415","New Providence",37.8,20.8
"616","2009","1956460","New Sharon",42,5.8
"617","2009","1956505","Newton",42,1.5
"618","2009","1956550","New Vienna",46,6.9
"619","2009","1956595","New Virginia",26.8,2.5
"620","2009","1956685","Nichols",37.2,2.4
"621","2009","1956865","Nodaway",56.5,7.2
"622","2009","1956910","Nora Springs",46.7,4.5
"623","2009","1957045","Northboro",39.1,13.9
"624","2009","1957135","North Buena Vista",44.3,2.5
"625","2009","1957225","North English",42.2,11.7
"626","2009","1957360","North Liberty",28.5,0.7
"627","2009","1957495","North Washington",46.7,13.6
"628","2009","1957630","Northwood",45.9,3.3
"629","2009","1957675","Norwalk",37.1,1.8
"630","2009","1957720","Norway",34.8,10.2
"631","2009","1957945","Numa",37.3,18.5
"632","2009","1958080","Oakland",41.4,5.2
"633","2009","1958170","Oakland Acres",41.8,10.2
"634","2009","1958395","Oakville",39.5,13.2
"635","2009","1958530","Ocheyedan",33.1,7.6
"636","2009","1958575","Odebolt",45.1,3.6
"637","2009","1958620","Oelwein",45.2,2.9
"638","2009","1958665","Ogden",44.5,3.5
"639","2009","1958710","Okoboji",60.4,7.5
"640","2009","1958890","Olds",41,12.7
"641","2009","1958980","Olin",45.4,4.9
"642","2009","1959070","Ollie",53.6,5.6
"643","2009","1959115","Onawa",43.7,3.6
"644","2009","1959250","Onslow",27.4,20.2
"645","2009","1959475","Orange City",26.7,7.9
"646","2009","1959520","Orchard",37.3,29.9
"647","2009","1959565","Orient",44.4,3.5
"648","2009","1959655","Orleans",54.5,5.6
"649","2009","1959745","Osage",45,2.3
"650","2009","1959835","Osceola",41.5,1.4
"651","2009","1959925","Oskaloosa",36,3.3
"652","2009","1959970","Ossian",43.3,4.1
"653","2009","1960015","Osterdock",40.6,16.3
"654","2009","1960105","Otho",43.6,9.4
"655","2009","1960240","Oto",34.4,15.5
"656","2009","1960420","Ottosen",49.7,15
"657","2009","1960465","Ottumwa",37.4,0.9
"658","2009","1960555","Owasa",57.3,28.1
"659","2009","1960645","Oxford",37.9,10.7
"660","2009","1960690","Oxford Junction",33.6,8.4
"661","2009","1960780","Oyens",42.4,7.9
"662","2009","1960825","Pacific Junction",38.8,15.5
"663","2009","1960915","Packwood",38.5,5
"664","2009","1961050","Palmer",55.3,5.7
"665","2009","1961230","Palo",31.1,3.9
"666","2009","1961275","Panama",40,11.2
"667","2009","1961320","Panora",44.1,11
"668","2009","1961365","Panorama Park",38.3,10.7
"669","2009","1961590","Parkersburg",41.1,4
"670","2009","1961725","Park View CDP",27.7,3.9
"671","2009","1961770","Parnell",25.7,18.6
"672","2009","1961815","Paton",35.7,6.3
"673","2009","1961860","Patterson",58.2,23.5
"674","2009","1961905","Paullina",44.4,6.8
"675","2009","1962040","Pella",33.8,2.4
"676","2009","1962130","Peosta",26.8,3.3
"677","2009","1962355","Perry",33.7,1.8
"678","2009","1962445","Persia",26.2,14.6
"679","2009","1962625","Peterson",47.5,8.1
"680","2009","1962760","Pierson",29.8,6.6
"681","2009","1962850","Pilot Mound",52.1,7.5
"682","2009","1962985","Pioneer",26.5,27.2
"683","2009","1963075","Pisgah",54,5.5
"684","2009","1963210","Plainfield",38.8,10.4
"685","2009","1963345","Plano",60.5,12.6
"686","2009","1963525","Pleasant Hill",34.2,2.5
"687","2009","1963570","Pleasanton",28.9,24.1
"688","2009","1963615","Pleasant Plain",25.7,14.6
"689","2009","1963750","Pleasantville",38.3,8.7
"690","2009","1963840","Plover",29.4,26.6
"691","2009","1963885","Plymouth",47.4,5.2
"692","2009","1963975","Pocahontas",54,3.6
"693","2009","1964020","Polk City",34.7,2.7
"694","2009","1964065","Pomeroy",52.4,5.8
"695","2009","1964110","Popejoy",39.3,28.4
"696","2009","1964200","Portsmouth",44.2,10.3
"697","2009","1964290","Postville",32.7,6.1
"698","2009","1964425","Prairieburg",44.2,10.7
"699","2009","1964470","Prairie City",36.8,5
"700","2009","1964560","Prescott",34.6,7.2
"701","2009","1964605","Preston",37.6,5.5
"702","2009","1964650","Primghar",41.1,9.7
"703","2009","1964740","Princeton",36.4,5.3
"704","2009","1964875","Promise City",43.6,5
"705","2009","1965010","Protivin",39.5,11.2
"706","2009","1965055","Pulaski",41,12
"707","2009","1965235","Quasqueton",37.2,4.7
"708","2009","1965280","Quimby",51,6.3
"709","2009","1965370","Radcliffe",35.7,4.5
"710","2009","1965415","Rake",31,48.5
"711","2009","1965505","Ralston",40.6,16
"712","2009","1965550","Randalia",65.9,23.6
"713","2009","1965595","Randall",43.4,3.3
"714","2009","1965640","Randolph",45,11.1
"715","2009","1965730","Rathbun",45.3,8
"716","2009","1965820","Raymond",42.6,3.8
"717","2009","1965910","Readlyn",39.4,6.9
"718","2009","1965955","Reasnor",34.1,17.9
"719","2009","1966000","Redding",52.6,6.1
"720","2009","1966045","Redfield",39,6.6
"721","2009","1966135","Red Oak",42.8,2.4
"722","2009","1966315","Reinbeck",42.3,5.6
"723","2009","1966360","Rembrandt",37.7,4.2
"724","2009","1966405","Remsen",35.1,4.9
"725","2009","1966450","Renwick",47.5,3.8
"726","2009","1966540","Rhodes",50.5,9.8
"727","2009","1966585","Riceville",45.8,7.7
"728","2009","1966720","Richland",36.4,3.2
"729","2009","1966810","Rickardsville",36.8,6.2
"730","2009","1966855","Ricketts",45.1,27.9
"731","2009","1967035","Ridgeway",29.7,11.4
"732","2009","1967125","Rinard",37.4,11.6
"733","2009","1967170","Ringsted",38.5,9.8
"734","2009","1967215","Rippey",42.1,8
"735","2009","1967350","Riverdale",42.5,10.9
"736","2009","1967440","Riverside",41.4,6.4
"737","2009","1967575","Riverton",45.5,1.9
"738","2009","1967800","Robins",38.2,2.8
"739","2009","1968025","Rock Falls",43.6,12.8
"740","2009","1968070","Rockford",28.9,6.9
"741","2009","1968160","Rock Rapids",41.9,4.9
"742","2009","1968205","Rock Valley",39.6,4.7
"743","2009","1968250","Rockwell",45.4,8.1
"744","2009","1968295","Rockwell City",38.4,5.4
"745","2009","1968340","Rodman",57.5,21.8
"746","2009","1968385","Rodney",36.4,9.4
"747","2009","1968475","Roland",37.4,3.3
"748","2009","1968520","Rolfe",44.4,6.7
"749","2009","1968565","Rome",35.5,9.3
"750","2009","1968700","Rose Hill",43.3,10.3
"751","2009","1968925","Rossie",51.2,6.5
"752","2009","1969015","Rowan",46.4,15.1
"753","2009","1969060","Rowley",33.7,10.5
"754","2009","1969105","Royal",32.4,7.8
"755","2009","1969195","Rudd",39.6,8.4
"756","2009","1969240","Runnells",28.3,5.5
"757","2009","1969285","Russell",43,8.8
"758","2009","1969330","Ruthven",49.2,16.8
"759","2009","1969375","Rutland",47.6,3.2
"760","2009","1969465","Ryan",30.2,12.4
"761","2009","1969510","Sabula",52.1,6.4
"762","2009","1969645","Sac City",52.5,4.4
"763","2009","1969690","Sageville",40.5,10.4
"764","2009","1969735","St. Ansgar",42.4,5.2
"765","2009","1969780","St. Anthony",36.3,18.4
"766","2009","1969915","St. Charles",33.8,11.8
"767","2009","1969960","St. Donatus",47.3,9.4
"768","2009","1970050","St. Lucas",73,54.5
"769","2009","1970095","St. Marys",35.9,10.3
"770","2009","1970140","St. Olaf",45.2,10.8
"771","2009","1970185","St. Paul",45.4,7.1
"772","2009","1970230","Salem",37.5,6.5
"773","2009","1970320","Salix",44.9,5.9
"774","2009","1970410","Sanborn",45.4,6.1
"775","2009","1970590","Sandyville",60.5,19.7
"776","2009","1970995","Saylorville CDP",43.4,5.1
"777","2009","1971040","Scarville",50.6,8.3
"778","2009","1971085","Schaller",42,7.4
"779","2009","1971130","Schleswig",47.4,5.3
"780","2009","1971310","Scranton",48.1,4.8
"781","2009","1971355","Searsboro",40.3,20.6
"782","2009","1971625","Sergeant Bluff",32.3,3.2
"783","2009","1971760","Seymour",33.9,7.8
"784","2009","1971895","Shambaugh",46.1,10.9
"785","2009","1971940","Shannon City",37.4,11.1
"786","2009","1972075","Sharpsburg",45.6,16.2
"787","2009","1972210","Sheffield",40.6,8.9
"788","2009","1972300","Shelby",34.5,5.4
"789","2009","1972345","Sheldahl",45.3,6.7
"790","2009","1972390","Sheldon",43.6,2
"791","2009","1972435","Shell Rock",44.2,7.2
"792","2009","1972480","Shellsburg",45.5,4
"793","2009","1972525","Shenandoah",43.1,2.9
"794","2009","1972660","Sherrill",30.5,12.7
"795","2009","1972840","Shueyville",42.3,5.3
"796","2009","1972975","Sibley",42.6,7.5
"797","2009","1973065","Sidney",46.7,6.5
"798","2009","1973110","Sigourney",48.5,3.7
"799","2009","1973155","Silver City",44.2,11.5
"800","2009","1973290","Sioux Center",26.6,3
"801","2009","1973335","Sioux City",34.3,0.3
"802","2009","1973425","Sioux Rapids",50.3,11.9
"803","2009","1973515","Slater",39.3,7.6
"804","2009","1973605","Sloan",42.8,7.9
"805","2009","1973650","Smithland",59.5,5.2
"806","2009","1973785","Soldier",48.3,14.1
"807","2009","1973875","Solon",32.9,3.7
"808","2009","1973920","Somers",56,12.8
"809","2009","1974055","South English",41.6,11.1
"810","2009","1974280","Spencer",41.8,2.1
"811","2009","1974370","Spillville",43.9,5.2
"812","2009","1974415","Spirit Lake",41.7,2.6
"813","2009","1974460","Spragueville",56.8,5.8
"814","2009","1974505","Springbrook",35.8,16.5
"815","2009","1974685","Spring Hill",43.9,9
"816","2009","1974775","Springville",39.7,5.6
"817","2009","1974820","Stacyville",45.2,8.7
"818","2009","1974910","Stanhope",48.1,3.3
"819","2009","1974955","Stanley",23.7,13.7
"820","2009","1975000","Stanton",41.8,5.9
"821","2009","1975045","Stanwood",38.9,4.6
"822","2009","1975135","State Center",37.4,7.8
"823","2009","1975180","Steamboat Rock",43.5,10.5
"824","2009","1975405","Stockport",34.9,11.2
"825","2009","1975450","Stockton",27.8,14.3
"826","2009","1975630","Storm Lake",28.8,2.7
"827","2009","1975675","Story City",45.1,3
"828","2009","1975720","Stout",43.8,15
"829","2009","1975810","Stratford",37.2,12.8
"830","2009","1975855","Strawberry Point",51,8
"831","2009","1975945","Struble",43.7,7.3
"832","2009","1975990","Stuart",47.1,4.8
"833","2009","1976035","Sully",40.3,4.9
"834","2009","1976260","Sumner",40.4,4.7
"835","2009","1976440","Superior",35.7,22.5
"836","2009","1976485","Sutherland",45.1,7
"837","2009","1976620","Swaledale",41.8,18.5
"838","2009","1976665","Swan",38.5,7.8
"839","2009","1976755","Swea City",49.7,5
"840","2009","1976890","Swisher",40.4,2.2
"841","2009","1976935","Tabor",40.7,8.8
"842","2009","1977115","Tama",30.4,2.5
"843","2009","1977340","Templeton",44.7,7.7
"844","2009","1977430","Tennant",46.4,31.5
"845","2009","1977520","Terril",42.6,6.6
"846","2009","1977565","Thayer",31.5,22.8
"847","2009","1977745","Thompson",36.8,8.1
"848","2009","1977790","Thor",37.6,5.9
"849","2009","1977835","Thornburg",NA,0
"850","2009","1977880","Thornton",45.8,6
"851","2009","1977970","Thurman",43.5,9.3
"852","2009","1978060","Tiffin",32.1,2.5
"853","2009","1978195","Tingley",35.6,19
"854","2009","1978285","Tipton",42.5,1.9
"855","2009","1978330","Titonka",53.1,8.7
"856","2009","1978510","Toledo",41.6,7.3
"857","2009","1978600","Toronto",46.4,9
"858","2009","1978735","Traer",43.1,3.6
"859","2009","1978825","Treynor",40,4.2
"860","2009","1978915","Tripoli",40.2,4.2
"861","2009","1979095","Truesdale",46.7,9.3
"862","2009","1979140","Truro",33.9,6
"863","2009","1979185","Turin",40.5,28.4
"864","2009","1979410","Udell",42.5,11
"865","2009","1979500","Underwood",38,10.8
"866","2009","1979545","Union",36.8,10.8
"867","2009","1979680","Unionville",47.7,18.6
"868","2009","1979770","University Heights",33.9,3.8
"869","2009","1979815","University Park",23.1,14.3
"870","2009","1979905","Urbana",30.1,4.1
"871","2009","1979950","Urbandale",37.4,1.3
"872","2009","1979995","Ute",46.8,6
"873","2009","1980130","Vail",36.8,10
"874","2009","1980175","Valeria",49.3,10.7
"875","2009","1980400","Van Horne",38.7,6.6
"876","2009","1980445","Van Meter",37,5.5
"877","2009","1980490","Van Wert",47.5,18.2
"878","2009","1980535","Varina",76.3,28
"879","2009","1980580","Ventura",47.4,4.3
"880","2009","1980805","Victor",46.2,4.4
"881","2009","1980985","Villisca",38.5,7.7
"882","2009","1981075","Vincent",46.8,16.9
"883","2009","1981120","Vining",45,14.2
"884","2009","1981210","Vinton",39.3,5.1
"885","2009","1981345","Volga",49.1,9.9
"886","2009","1981570","Wadena",46.9,8.7
"887","2009","1981615","Wahpeton",63.6,6.1
"888","2009","1981705","Walcott",38.3,3.9
"889","2009","1981840","Walford",35.3,3.6
"890","2009","1981885","Walker",31.7,4.2
"891","2009","1981975","Wallingford",30,11.9
"892","2009","1982020","Wall Lake",51.1,5.8
"893","2009","1982065","Walnut",41.1,8.6
"894","2009","1982200","Wapello",38.8,7.5
"895","2009","1982335","Washington",40.7,2.3
"896","2009","1982380","Washta",45.5,11.8
"897","2009","1982425","Waterloo",36.2,0.8
"898","2009","1982470","Waterville",25.7,15.1
"899","2009","1982650","Waucoma",49.2,11.1
"900","2009","1982695","Waukee",30.6,1.1
"901","2009","1982740","Waukon",43,6.4
"902","2009","1982875","Waverly",34.4,2.7
"903","2009","1982965","Wayland",39.1,3.9
"904","2009","1983010","Webb",43.3,12.1
"905","2009","1983055","Webster",30,9.5
"906","2009","1983145","Webster City",40.5,2.7
"907","2009","1983190","Weldon",49.3,15.2
"908","2009","1983280","Wellman",38.2,3.5
"909","2009","1983325","Wellsburg",44.3,8.5
"910","2009","1983370","Welton",33.7,4.1
"911","2009","1983415","Wesley",49,6.7
"912","2009","1983550","West Bend",49.3,4.5
"913","2009","1983595","West Branch",37.7,5.4
"914","2009","1983685","West Burlington",39.3,1.8
"915","2009","1983775","West Chester",43.5,12.4
"916","2009","1983910","West Des Moines",33.5,0.9
"917","2009","1984090","Westfield",45.1,11.3
"918","2009","1984180","Westgate",43.7,5.7
"919","2009","1984315","West Liberty",29.5,3.6
"920","2009","1984450","West Okoboji",54.4,4.2
"921","2009","1984540","Westphalia",45.8,19.2
"922","2009","1984585","West Point",44.8,5.9
"923","2009","1984630","Westside",49.5,8.6
"924","2009","1984765","West Union",44.8,4.9
"925","2009","1984835","Westwood",56.3,9.3
"926","2009","1984900","What Cheer",45.7,5.1
"927","2009","1984945","Wheatland",36,8.9
"928","2009","1985215","Whiting",44.2,12.2
"929","2009","1985260","Whittemore",38.1,6.7
"930","2009","1985305","Whitten",34.2,36.6
"931","2009","1985710","Willey",29.9,8.4
"932","2009","1985800","Williams",38.6,3.9
"933","2009","1985845","Williamsburg",33.9,2.7
"934","2009","1985935","Williamson",43.5,8
"935","2009","1986070","Wilton",34.3,4.1
"936","2009","1986250","Windsor Heights",44.9,1.6
"937","2009","1986385","Winfield",37.3,7.6
"938","2009","1986520","Winterset",39.9,3.9
"939","2009","1986565","Winthrop",41.7,5.9
"940","2009","1986610","Wiota",50.5,6.1
"941","2009","1986700","Woden",45,3
"942","2009","1986835","Woodbine",56.6,10.9
"943","2009","1986880","Woodburn",39.4,14.3
"944","2009","1986970","Woodward",34.3,3.3
"945","2009","1987015","Woolstock",54.7,4.9
"946","2009","1987060","Worthington",40.8,11.9
"947","2009","1987240","Wyoming",46.5,8.7
"948","2009","1987285","Yale",34.4,14.2
"949","2009","1987375","Yetter",69,20.4
"950","2009","1987420","Yorktown",50.1,12.2
"951","2009","1987555","Zearing",41.3,5.5
"952","2009","1987690","Zwingle",41.6,17.8
"953","2010","1943005","Lamont",36.4,9.9
"954","2010","1943050","La Motte",38.3,5.7
"955","2010","1943140","Lanesboro",41,14.9
"956","2010","1943275","Lansing",46.7,11.1
"957","2010","1943365","La Porte City",31.4,3.4
"958","2010","1943410","Larchwood",35.3,5
"959","2010","1943500","Larrabee",49,7.1
"960","2010","1943590","Latimer",34.3,8
"961","2010","1943680","Laurel",43.1,6.3
"962","2010","1943725","Laurens",46.6,4.6
"963","2010","1943815","Lawler",50.3,11.5
"964","2010","1943905","Lawton",31.5,2.9
"965","2010","1943950","Leando CDP",52,10.7
"966","2010","1944085","Le Claire",39.1,5.6
"967","2010","1944130","Ledyard",49.3,11.3
"968","2010","1944220","Le Grand",40.9,8.7
"969","2010","1944265","Lehigh",50.3,3.4
"970","2010","1944310","Leighton",32.3,7.9
"971","2010","1944355","Leland",30,10
"972","2010","1944400","Le Mars",38.9,2.9
"973","2010","1944490","Lenox",43.2,4.8
"974","2010","1944535","Leon",45.7,2.9
"975","2010","1944580","Le Roy",58,2.9
"976","2010","1944670","Lester",24.5,11.7
"977","2010","1944715","Letts",30.5,4.9
"978","2010","1944805","Lewis",46.7,8
"979","2010","1944985","Libertyville",35,7.8
"980","2010","1945030","Lidderdale",31.5,25.3
"981","2010","1945165","Lime Springs",37.8,12
"982","2010","1945255","Lincoln",32.1,12.6
"983","2010","1945390","Linden",44.3,3.4
"984","2010","1945435","Lineville",35,16.4
"985","2010","1945480","Linn Grove",37.5,26.7
"986","2010","1945615","Lisbon",39.3,3.2
"987","2010","1945660","Liscomb",40,10.5
"988","2010","1945705","Little Cedar CDP",57.6,19.6
"989","2010","1945795","Little Rock",46.3,9.1
"990","2010","1945840","Little Sioux",47.8,13
"991","2010","1945975","Livermore",44.5,9.1
"992","2010","1946065","Lockridge",37.2,9.1
"993","2010","1946155","Logan",36,3.8
"994","2010","1946245","Lohrville",38.6,11.5
"995","2010","1946290","Lone Rock",54,4.7
"996","2010","1946335","Lone Tree",37.5,4.8
"997","2010","1946425","Long Grove",40.2,4.6
"998","2010","1946515","Lorimor",35.5,12.1
"999","2010","1946605","Lost Nation",46.2,8.8
"1000","2010","1946785","Loveland CDP",NA,NA
"1001","2010","1946830","Lovilia",32.2,14.7
"1002","2010","1946920","Lowden",48.2,9.1
"1003","2010","1947010","Low Moor",53.5,17.7
"1004","2010","1947055","Luana",38.1,14.6
"1005","2010","1947100","Lucas",52.1,8.3
"1006","2010","1947280","Luther",50.7,23.1
"1007","2010","1947370","Lu Verne",41.7,10.7
"1008","2010","1947460","Luxemburg",47.7,2.4
"1009","2010","1947505","Luzerne",41.4,12.4
"1010","2010","1947595","Lynnville",42.3,13.5
"1011","2010","1947730","Lytton",44.7,9.5
"1012","2010","1947775","McCallsburg",29.8,4.4
"1013","2010","1947820","McCausland",41.3,15.7
"1014","2010","1947865","McClelland",40.2,4.8
"1015","2010","1947955","Macedonia",49,3.1
"1016","2010","1948000","McGregor",44.9,8.6
"1017","2010","1948045","McIntire",45.7,21.9
"1018","2010","1948180","Macksburg",33.2,28.8
"1019","2010","1948450","Madrid",33.6,3.4
"1020","2010","1948495","Magnolia",48.1,14.4
"1021","2010","1948500","Maharishi Vedic City",54.4,4.6
"1022","2010","1948540","Malcom",50.6,7.5
"1023","2010","1948585","Mallard",35.9,20.4
"1024","2010","1948675","Maloy",23.4,20.1
"1025","2010","1948720","Malvern",37.1,8.6
"1026","2010","1948810","Manchester",40.5,2.5
"1027","2010","1948855","Manilla",41.6,8.4
"1028","2010","1948900","Manly",37.7,3.4
"1029","2010","1948945","Manning",38.1,6.4
"1030","2010","1948990","Manson",48.4,5.4
"1031","2010","1949170","Mapleton",47.8,5.3
"1032","2010","1949215","Maquoketa",41.9,2.3
"1033","2010","1949260","Marathon",49.4,7.5
"1034","2010","1949305","Marble Rock",50.6,8.7
"1035","2010","1949350","Marcus",43.4,5.9
"1036","2010","1949395","Marengo",42.6,6.7
"1037","2010","1949485","Marion",35.9,1.5
"1038","2010","1949575","Marne",30.8,38.2
"1039","2010","1949620","Marquette",40.5,15.5
"1040","2010","1949755","Marshalltown",37.5,0.9
"1041","2010","1949845","Martelle",45.6,3
"1042","2010","1949890","Martensdale",30.1,5.7
"1043","2010","1949935","Martinsburg",38.1,17.9
"1044","2010","1950070","Marysville",23.9,11.3
"1045","2010","1950160","Mason City",39.9,1.8
"1046","2010","1950205","Masonville",31.5,13.5
"1047","2010","1950250","Massena",46.8,2.9
